participant,block,trial,condition,pic_presence,cue,prime,target,resp_acc,RT
fsa45,2,81,noise,absent,notCued,noise,NA,0,1796
fsa45,2,82,congruent,present,label,turtle,turtle,1,1797
fsa45,2,83,noise,present,notCued,noise,rollingpin,1,1809
fsa45,2,84,noise,present,notCued,noise,banana,1,1806
fsa45,2,85,congruent,present,label,football,football,1,1757
fsa45,2,86,noise,absent,notCued,noise,NA,1,1858
fsa45,2,87,noise,present,notCued,noise,swan,1,1917
fsa45,2,88,incongruent,absent,label,turtle,NA,1,1848
fsa45,2,89,noise,absent,notCued,noise,NA,1,1904
fsa45,2,90,noise,absent,notCued,noise,NA,1,1877
fsa45,2,91,noise,absent,notCued,noise,NA,1,1887
fsa45,2,92,incongruent,absent,label,zebra,NA,1,1847
fsa45,2,93,incongruent,absent,label,banana,NA,1,1875
fsa45,2,94,noise,absent,notCued,noise,NA,1,1908
fsa45,2,95,incongruent,absent,label,rollingpin,NA,1,1964
fsa45,2,96,incongruent,absent,label,banana,NA,0,1767
fsa45,2,97,congruent,present,label,turtle,turtle,1,1873
